3.75953		3.59272		5.57107
2.49556		0.501878		3.67199
1.76453		4.96027		5.05354
0.766		1.34086		0.103561
6.03437		3.05741		6.08488
1.87563		0.259633		3.2029
3.464		3.28975		5.3676
1.74448		1.98747		4.16598
2.19303		5.01206		0.764965
3.58763		5.45857		4.16656
2.73152		4.73496		5.36835
1.77464		0.116424		0.222728
3.53494		6.19057		1.88674
6.16838		5.41251		4.42867
2.43138		4.79895		1.8458
1.71444		0.237184		1.24021
1.93717		4.69613		2.78887
1.74657		5.49537		1.11198
2.46205		4.44045		0.172552
3.64875		1.08561		4.33589
2.19264		2.56088		2.21006
1.91823		0.117977		6.13703
3.45764		3.79492		3.38199
3.06352		5.87372		5.68603
2.23057		5.86831		1.74699
0.690297		6.01902		0.0304161
2.2863		5.04564		0.991743
2.41011		6.078		4.72379
2.81128		3.31391		2.38225
2.45663		4.88464		2.54291
2.05212		0.887757		1.30536
2.76195		0.801953		4.37219
2.62865		4.8092		3.49735
1.96356		5.15571		0.926139
2.08727		0.270093		1.22797
0.803415		5.88051		5.49411
2.54615		1.29756		4.29579
3.6771		3.26457		2.17318
2.8984		3.75098		2.93713
3.49067		1.32063		5.25303
1.92999		3.16505		3.04673
6.04324		3.25986		5.94324
5.96837		0.479488		0.884491
2.61867		5.23001		5.81079
2.62928		3.23443		2.73894
2.3718		3.11091		2.53727
0.914995		3.38107		4.49674
2.9336		4.83453		0.310349
1.95257		1.30992		1.33396
1.8058		2.67308		3.33024
2.94742		0.152425		2.17708
2.89755		3.81348		3.20731
3.76573		2.95373		2.43365
5.94694		3.05605		5.58668
2.24667		0.602296		1.48626
2.90421		4.05918		1.87275
2.20771		0.0226634		2.47504
2.20655		6.0937		4.23853
3.76429		3.80643		4.48815
1.89712		0.538139		3.18824
1.84759		4.96474		0.55003
2.41814		5.76038		2.86787
2.01298		1.47748		4.4442
3.71402		6.19557		3.69495
1.78582		5.66693		1.8334
2.71458		2.67008		1.53408
1.80608		2.95455		4.34163
2.0045		5.09377		2.87491
1.83683		5.04877		1.86215
1.94198		0.663085		2.62402
2.31625		1.57801		3.11676
2.5857		2.44483		1.58139
2.26175		5.67766		0.712885
2.71288		4.71608		0.0280484
2.76487		5.38035		5.57781
3.61168		5.74924		0.889594
1.76238		0.467212		5.22317
1.79043		5.56322		0.806311
6.07333		5.78062		3.79953
2.09476		1.81706		2.82659
1.84106		1.34481		2.92387
6.04373		3.13849		5.1034
1.91097		0.76269		3.91101
2.22544		1.2478		3.13602
3.62622		0.075981		4.66436
3.54326		6.10417		4.94279
2.41746		0.952034		5.10272
0.919731		3.81772		3.72611
